"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P6_5",-0.178434744178171,-0.0240100084983963,0.00171032961573951,-0.0985984151375158,-0.225989343263271,0.0730567022406431,0.0454036264842602,-0.000872636181545677,0.0572314806080026,-0.139128002209497,-0.105753429866771,-0.0242953812617644,0.0859155712925619,-0.0484759393971591,-0.098192285812768
"P6_6",-0.136805046212226,-0.0113135373727917,0.100212421515895,-0.150981446485851,-0.220570374297462,0.164935969990719,-0.190932892483429,0.186085954861496,0.183537453909477,0.157004955081146,-0.0317717942455437,-0.112638817318568,0.103794812355046,0.0491153962265106,0.147572293059826
"P6_7",-0.159437162598671,0.00145314701610615,0.15593573908793,-0.125886314218964,-0.140756355873469,0.157948569762317,-0.292329106985601,0.037875073248437,0.161967348007918,-0.0133004601922176,0.105259206711946,-0.0699882472400082,0.027658751005341,0.0229133654088797,0.15245217925459
"P7",-0.0808617110014762,0.156199056411926,-0.0981094835626882,0.0452292263773715,-0.118051472391339,-0.232988642499843,-0.0851437292681805,0.288191613133421,-0.10555585670766,-0.355961744307439,-0.0986599407363961,-0.122884696052185,0.18569292327073,0.0832665515132476,0.0133421434559831
"P8",-0.123617788966597,0.159847953711831,-0.0811988316678735,-0.0415009431234412,-0.13235280300606,-0.223265546934215,-0.00537748425870942,-0.049866099216254,-0.116941688246457,0.0925448736418625,-0.102018780562024,0.131694084866106,0.329249601181681,0.121504372453191,0.149691399797832
"P9",-0.0320166869184661,0.122618457595763,-0.216221055977275,-0.448802983304097,0.012995084093019,0.0684063501374794,0.108082489589837,-0.0584616097370252,-0.0124789562282026,-0.0845970808972393,-0.0138323959500914,0.140588767551072,-0.0703208006572779,0.0870137253113369,0.182755368530353
"P10",-0.141953337726505,-0.173081724797879,-0.16532301071622,0.0932375586761858,0.140323562258114,-0.169091536841574,-0.0408998653252594,0.0353442760635518,0.104180989503201,-0.0919292883913045,-0.128832015584656,0.174627617162486,-0.0268348311517202,-0.0969409002166962,0.0408970060703056
"P11_1",-0.199589359832778,-0.0888942505273204,-0.083590414158108,0.0301096754512871,0.027642980163055,-0.144575477874221,-0.0721976862012119,-0.0847243643490948,0.0296408134748113,0.00419812662037072,-0.0261218626472021,0.0978681609021448,-0.0686435610412407,0.108017946858703,-0.124320117768308
"P11_2",-0.200462534855673,-0.0698622298701127,-0.0273789428205422,-0.0121077085764727,-0.106997206208098,-0.0403760096360655,0.0893457418635077,-0.0857808108186441,0.0509928831842751,0.101807561347073,-0.0231363081443412,-0.0424998433501377,0.0141093414240676,-0.189596557794161,0.0400680205799376
"P11_3",-0.176644761218745,-0.180198050021888,0.00290939513493312,-0.0171739867173207,-0.0641769118062395,0.0334018444877582,0.0993776654602855,-0.0545534158899015,0.000446008035784151,-0.0292286782989997,-0.200048401946224,-0.0581152315442177,-0.00747631634317435,0.0749417515381136,0.0444045715923739
