"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","impacto_salud_mental"
-0.752644004338126,1.43140100685282,-1.72227771002189,-4.02089911784421,0.649569991632197,-0.521224320016696,-0.531182331054679,0.33061687649871,-0.230374737960765,-2.15600164391915,-1.59009579159148,0.839451098876746,-1.08552820715553,0.372570358980642,0.650091862492999,"Baja Afectación"
-2.80323402623714,-0.565373578169351,3.3545759107459,-1.43405649349296,-1.07893811994441,-3.42971456510223,0.197523327420966,1.57423014576783,1.05578607550871,1.37709245668845,0.408050358943896,1.14381586346592,0.0837435111066441,1.85936659010688,-0.547604405676526,"Baja Afectación"
7.10021650340084,0.791641882760794,1.01248972797387,0.185769147215477,0.505351790007509,0.623272067859723,-0.3354132412127,2.22462553417125,-2.20617137869787,2.52438993350418,1.32872556597047,-0.986606320355069,1.35644364917727,-0.680411031447838,1.65484262981167,"Moderada Afectación"
4.58284284287642,1.49034117143001,-2.38075951112187,0.19904538783582,1.74447342500352,-1.64488865337471,1.50294393475168,3.94383775899715,2.60070698978059,-0.434719930286478,0.838656930314521,-2.40584410280988,-1.6200338746886,-2.63565890200187,-1.21432647797644,"Moderada Afectación"
-3.13215635885631,0.241162788987904,-1.10398017135275,1.63941991382799,-0.707822223510529,0.920689685847043,0.649795091334291,-0.252636532105543,0.304184812323882,0.578808502002921,0.923834639733085,-0.120091200219508,0.606662641987036,0.899115987028569,1.03649952564324,"Baja Afectación"
-0.757922246251717,-1.49876535753863,-1.21710885952558,-1.33045276256054,-2.11285917365003,-1.54706405976004,-2.28089229773357,0.0183176155849234,-0.233847826671196,1.89308935908423,1.40548235856928,1.2843229457175,-0.782779867330853,1.13185912740044,-1.25480002269184,"Moderada Afectación"
-3.39907381162278,-1.0046638056189,0.228923612809597,0.589249815085585,-0.240905362963345,0.65898970312037,0.557647513601731,1.2261306120504,0.724626830112301,-1.92425511079144,1.5322273509791,0.351699880319076,-0.274245297288417,0.845456680000932,0.355772369366752,"Baja Afectación"
-0.895671777306875,-0.790110071648181,-1.24923070667221,2.1432471903257,1.18439833584491,0.364516919360595,0.0114722622469417,-1.77553763291111,-0.3110445307604,0.149009840079448,0.701579505254247,-0.381361679540768,-3.67847998138816,-0.3328087808359,-0.292708527504404,"Moderada Afectación"
7.3373844216816,1.99475752644502,-0.0455620228002531,1.03364890731667,-0.365054453573223,2.11660206427608,1.56451299804466,-1.26433499342288,-0.564637207885526,-0.0213671046034982,1.01847904165229,1.9061342798029,0.830847571170281,-1.36477365713974,-1.54846410333515,"Alta Afectación"
2.45427449911098,2.91189387352149,-0.00783381469493935,2.31276324827571,0.462231611376164,-4.12737526073885,1.07914761596386,0.172709982447054,-1.74438238035876,-0.131829653210132,-0.54738193184554,2.24701946111905,1.9596598915374,-1.04884922745525,-0.381476420382734,"Moderada Afectación"
