"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P12_13",0.160428754954452,-0.119268905368558,-0.00948076841580485,-0.204546452711055,0.0620007408489727,0.13857322614513,0.077351015946783,-0.0533410832412425,-0.0578033162171722,0.199085726494812,0.086100030265356,-0.134910953309945,0.13598004139812,-0.0325868395816643,-0.00542319023138914
"P12_14",0.144786953163068,-0.126892834480967,-0.00918910719049442,0.00632285846690868,-0.0529720690329473,0.00569387881999681,-0.144823111753921,-0.120698030478701,-0.036669468715127,-0.00624107822069611,0.00543601208649089,-0.313453184509536,0.191678366532224,-0.217876678821425,-0.130506954039128
"P12_15",0.138995116561318,-0.196385727709452,0.00488346007706474,-0.00446567871147729,-0.0763748771752062,0.0711924373153939,-0.216642431794039,-0.0809241084328461,-0.134642346657266,-0.253733901687564,-0.0656050869839535,-0.253078662019434,0.0988206139503932,-0.0538734609267058,-0.0406680204594544
"P13_dolores",0.109322412564343,0.0301213473074801,-0.00162346281865555,-0.00785550001233042,0.0312938850958931,-0.150905128696948,-0.157905395941565,-0.218518349011698,0.103577858809092,-0.261355845447313,0.265089091020779,0.0181841732827164,-0.0742736623006438,-0.256083983667181,0.326760239436339
"P14A",0.14553794288067,0.0109622637076627,0.100751354001084,0.176183349087532,0.0951079093530546,-0.0898760123079829,0.0715004247080484,-0.066295287952098,0.0943131775956106,0.0614302200345154,0.257640458671332,-0.095270236888534,0.33635801778649,0.127026029513761,0.0404256738435051
"P14B",0.104311658598793,-0.106195913769442,0.0442924872142799,0.235091617899927,0.219374786580788,-0.155427307615021,0.10260406791329,0.0792372773572184,0.0425033221861451,0.052066033855028,0.0694054955979104,-0.0958814828058177,0.181483468499323,0.109383640722157,0.374090592625762
"P16A",0.020970207310529,0.0370236368078496,0.0872308769581526,0.141585510532951,-0.278199710917441,0.0883945027679405,0.0270029020289161,-0.456345989704099,-0.101170124836,-0.102746222767032,0.176422682083588,0.0144815059855086,-0.0317301242670111,0.0807934247396872,-0.29811783714484
"P16B",0.0194025240633851,0.0499496276889546,0.0516242069912237,0.0133109745627559,-0.0175242618178734,0.137216967667263,0.130074323557962,-0.384871723949882,0.492114297702099,0.233327321090083,0.054879681092758,0.126489892468046,-0.0693371243867255,-0.130084895685938,0.19589794907023
"P18",0.0124991022152386,-0.0560111702775762,-0.0841731955661202,0.177617549338068,0.237351249061819,-0.209648960367141,0.102124160293616,0.244795154534173,0.10410658633644,-0.261486695761617,0.183287391098869,0.122617012982064,-0.176004547256435,-0.303398910901622,-0.393718971283498
"P26",0.0645798210897801,0.0251731018866368,0.347064816343214,0.0178328417046059,-0.174729884790521,-0.195792041143236,0.108817683871763,0.181737159267953,0.0359995239810381,-0.169238391857978,0.153351438380037,0.181026715699,0.145864090656553,0.0299358363759262,-0.0114368525762348
"P27",0.0658290779339357,0.0768267212443426,0.353925725362426,-0.0450266886717406,-0.25423828435468,-0.200003443252722,0.134664889978758,0.131396608392226,0.157135094536638,-0.0282815155275689,-0.152908159104214,-0.0969040967498214,-0.0387825654173152,-0.066892040176098,-0.00513527296294471
"P28",0.0616293735586089,0.0736721339860418,0.336523219639879,0.0609953209065061,-0.314824690463422,-0.0557110729416668,0.140825661715571,-0.0100437835188278,0.00951635739195818,-0.205872528246954,0.0335025077473772,0.136493009230984,0.180361492589109,0.15920161930914,-0.0646283187054686
"P29",0.0851883170063263,0.0903327284192901,0.24581495178734,-0.0859448491916037,-0.2520370862274,-0.127060088879505,-0.0567650553126716,0.0651433820533558,0.125411778163795,0.215152362407989,-0.303435408639714,-0.244280655116219,-0.170271610090413,-0.171386948298277,0.0404020522860668
