"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P8",-0.123647188958228,0.138129112960528,-0.0999213377728167,0.0253545324813365,-0.0636557061070766,0.351051948179046,0.00985176230315171,-0.0959266792311187,0.0391446186206742,0.00561640864672991,-0.0782527300837318,-0.147993598223118,0.164442345377604,-0.0293463427490777,-0.0450143984929104
"P9",-0.00410610142046608,0.0802298142460324,-0.137051106889752,-0.457037274447174,-0.230264230766083,-0.218552089121477,0.121466002483914,-0.0307776268171202,0.0736661573604939,0.0287232038186787,-0.00847257989281926,-0.0266422857960766,-0.139798039757427,-0.0701743460235943,-0.0539634401267911
"P10",-0.153953099860884,-0.11023017824089,-0.0820024314532384,0.0494103916642056,0.00574250662378231,0.0164997829303148,0.232623283243269,-0.0211579934117445,-0.0431250539904531,-0.243073465957695,0.129884174259469,-0.0313871403969023,0.0749139509733726,-0.0495320147842773,0.164437658138868
"P11_1",-0.201462507175232,-0.110942492037199,-0.0170519489529685,-0.0410697107180328,0.0123365812685767,0.0839501542655596,0.0496909968440881,-0.0605614399760213,0.040848651694123,-0.0137406242699834,0.0741788986967337,0.0699649695366664,0.0585918137955649,-0.0164471761969909,0.0193789820445579
"P11_2",-0.195797119165472,-0.127914550737843,0.064168789652051,-0.0614614848045355,-0.0506622561839428,0.0163708148025254,-0.0935916217401479,-0.0190146021599571,0.0415225071970357,-0.0283496889273386,0.0345935573800235,0.0594374855142162,0.0519459472456133,-0.020693766257754,0.0357584653266766
"P11_3",-0.194211664717157,-0.0836410189743003,0.0759304597179819,-0.0493993389150259,-0.0385154275206557,0.0731678649066444,0.0289880801009058,-0.0445019752782323,0.0924701086291519,0.0239505402384954,0.0662177832713192,0.0551736475224332,0.128471591525375,-0.0571103716416375,-0.0321751249612176
"P11_4",-0.14320864161657,-0.109375504848007,-0.0059602130146367,-0.0799987105153542,-0.0162616515240979,-0.054703789652469,-0.172610001296184,0.0409038791244911,-0.0863747936702751,-0.00490643819078754,0.00200577099935362,-0.256100802587286,0.220787720492045,0.022195625951904,0.0720719384993545
"P11_5",-0.181934118470927,-0.0565087481004986,0.0748513913678737,-0.0926648792317425,0.113617954120442,0.0194154587494145,-0.137610590249767,-0.0925701861674048,0.0418617477657882,0.0430796073203288,0.0784751352622883,-0.0368806522245253,0.0371905769700305,0.0340601570817047,-0.0461901759984358
"P11_6",-0.159520344646987,-0.128412338506566,-0.0151631260330371,-0.0294984267310653,-0.0302159979084153,-0.100395516791139,-0.0386028058262558,0.0155673034317344,0.0883025893600122,0.0518641236057606,0.188494251878493,-0.0490173430300157,0.10325232222691,0.0414892367917338,0.0809157300944039
"P11_7",-0.199185181935676,-0.153138222425139,0.0379929477040984,-0.0227719739705068,0.0206996724218206,-0.0183826979120208,0.00490195213888294,-0.0465474716667736,0.139163442792114,-0.0212475218640672,0.121346787502792,0.0752252027875474,0.0847260462086002,0.0128210776341619,0.0281273806815725
