"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","impacto_salud_mental"
-4.7600639333417,0.825116566852851,1.48744823574907,0.240557326918276,1.20478447143975,-0.483028231519965,-0.910414284586524,-1.05126549548028,-1.59066371957868,-1.31507396453927,-0.39753436943765,0.571736525594772,1.2064207213771,-0.955248909619875,-0.970476622179007,"Baja Afectación"
1.67147029263395,-1.24863052401178,-1.07711042627399,-0.404124784861882,-0.409349532244067,0.182469341332277,-0.807259736709381,0.839470646605393,-0.260299541816281,0.446046556745721,0.972871082867432,1.446766855813,0.318263378894797,0.518413125319055,0.254130308784311,"Moderada Afectación"
0.657419093329603,0.957370174835676,-0.738621656765191,0.381851598578195,0.624498603947148,0.283673285106133,-0.628792254861075,0.953491474990673,1.99381987065276,-2.00864679256032,-1.02369763421815,1.01859136588141,2.95932784599386,0.96752698388736,2.14633294381173,"Moderada Afectación"
0.526426169846448,0.471802712831311,-1.22312926457766,-0.676617390005196,1.02987271207199,0.597957503085982,2.46172372246793,0.433603516249425,0.383847320227276,0.0378903801735603,-0.833030345910915,-1.35472596082355,-0.158810483570182,-0.590726684554922,-0.865853225771134,"Moderada Afectación"
-0.509505769236048,-1.07258059928389,-0.623078029440631,0.973910273903024,0.480718133624065,-0.0568643922440267,0.57683368999297,0.0724547635738344,0.536314127104062,0.215552245911882,0.588451660947256,0.0944546452440546,0.110638039515191,0.637354837744853,0.136371699886235,"Moderada Afectación"
5.44992178325178,4.78702558095907,2.99923019812205,0.534957266451162,1.20797207841139,-0.621932333598541,0.992595211367087,-0.365485253219563,3.18594529444473,-1.40184571562355,-2.36463135524979,0.0435134620492814,3.78312806205422,-1.14028017388385,-1.38472443146175,"Moderada Afectación"
-0.456769628254144,-1.62830458347656,-0.150674712577243,-0.276374037279267,1.09496561627594,1.03033396516017,0.503614902250055,0.169931196971268,0.40796516031472,1.34288971744878,-0.589800189498293,-0.857801515292698,0.532457800441492,1.85407918200379,0.852163125927897,"Moderada Afectación"
7.27348531998183,-0.603173949657912,-0.755255502473486,1.8066065204505,-0.6009317039154,-0.352693729336557,-0.149139263883309,-0.182770482215676,-1.59955046928198,0.577974634977982,-2.90435865574189,0.522677146142994,-0.84147454094792,0.257922398252186,-0.173253609867308,"Alta Afectación"
-0.182151153888298,-0.347320554999045,-0.924178167241137,-1.72443062708885,0.50743044466766,1.24972260292922,-0.697841773150974,-3.60771951984657,0.871494998570693,-1.46580900149827,0.505683891910862,0.0322773907098057,-2.61416907877657,1.75870576088028,-0.986771486926849,"Moderada Afectación"
0.0618411566227842,-1.69438944325989,-0.427678834013977,-0.429592607353321,-1.35606005532117,2.61088928359101,1.3282929583773,-1.76867191747329,2.32361683055107,-0.985531130599489,-0.467829746376291,1.15631833836884,2.64149370960483,0.963901042791472,-0.0349604197440184,"Moderada Afectación"
3.10185057874957,-0.182457180156433,-0.804275647460256,-0.712427299666084,1.64445088285161,1.11576323222753,-1.15174212275502,0.81163002832344,-0.123950778143321,1.13205792379741,-0.159355704333954,0.0523162635224127,0.3516949579644,0.927529019148653,-1.82101214348787,"Moderada Afectación"
3.77793562674372,2.97811420244871,2.18199849895026,-1.29861548005175,3.34380810527409,-0.263265182565324,-2.14037902746312,-2.35279144108672,-1.30396237132144,-0.209594034696473,-0.135052123746785,0.60508041351729,-2.04574862996172,-0.296032380209243,0.947500283024091,"Moderada Afectación"
10.4860694008224,3.32043591373326,1.11924613859823,0.302047966084154,-0.613037777760178,-1.39400027154292,-0.910075499058118,-1.50012631157949,1.28861166875002,1.22338654183175,-0.316739719760362,0.677338224079449,-0.274749827827617,-0.105293905551182,-1.29330663231792,"Alta Afectación"
6.51420070934623,1.19711645914288,-2.65484973360088,0.235955000473842,3.00612277846306,0.110987248989676,-0.266603969146128,0.574305649721614,-0.272495186171469,-0.194462533508704,1.18277170185256,-1.41543626342962,1.47958097712751,0.19600148687387,1.11775567437609,"Moderada Afectación"
0.345235393928739,1.70753803491312,0.119552085038547,-0.873015248314764,3.66989715144508,1.22951915800695,-0.988527615901434,-0.192280636550997,-0.11220891427204,1.64032666879385,-0.39835314693846,0.685487755130763,-0.0795605998506588,-1.88288763610645,1.7489092355745,"Moderada Afectación"
6.24073189533263,-1.41916907991863,1.66188088259302,0.741549357535183,-1.72425449016453,0.0537289164124513,0.187604353754733,1.44725225291426,-0.430345393822862,0.275809878838498,0.414426811555239,-1.58699813954689,0.339298854392597,0.815403459680455,1.65432180240135,"Moderada Afectación"
-3.39842441643638,-0.562875866613183,-0.0867194527998844,0.447386233987166,-0.183653113041658,0.977339687463996,-2.59910850215589,0.75975226462812,-0.232484560989381,-0.216054714462618,-0.978425052326765,-0.78056007948678,-0.422868180085369,0.154479000745024,-0.211877471365642,"Baja Afectación"
3.61160551210823,0.852639267766821,-0.26050024527844,0.337902094014139,3.27567811526675,1.13874400845133,-0.0683048000170052,-0.851823518616478,1.18920703595136,2.437825029368,-0.100599205478983,1.98274845281256,-2.27213905856303,-1.79593537141863,-0.0444194211997505,"Moderada Afectación"
-2.23139818853587,0.680655360714424,-0.0228094139094047,0.506285567895416,1.02082635988023,1.41783835493827,2.09108446840279,0.0302342299333455,-0.490268889258142,0.681508150190718,-0.723270989399022,0.506974729569346,0.715454624109198,0.522859633331379,-0.915207800021959,"Baja Afectación"
3.87958127011262,-1.66080456738896,1.57827176728553,0.247622559060874,-0.112575403397864,0.782178893190009,0.308629239348292,0.284718420592948,0.731154258550704,-0.269820801166965,2.26659682390513,-0.891961123538975,-1.0922857591358,1.64085988155462,0.708574323380937,"Moderada Afectación"
-1.43080564245553,-0.894083228281927,0.459379443199065,-1.02955717598361,1.6364986359505,-1.14240390756049,1.1649123793112,2.05441127123454,-0.147951389508458,-0.794369459083704,-0.951321446527499,1.08954418973528,0.456074797234494,-0.476536044924688,0.535075875888374,"Baja Afectación"
2.89360826956238,-0.985086688491525,-1.35348441197632,1.13190382759756,-0.60107426290838,1.2999078849323,0.738540567222108,1.93335192891962,-0.732758869880644,-0.688257557638805,-0.80835033054386,0.0897320896007169,0.854055991226323,-0.534289361832238,1.14143051359768,"Moderada Afectación"
4.74811881295238,-1.03268135288432,-0.698235959141607,1.75316111703598,-0.784053670291965,-0.612387965110428,0.119995257612349,0.37974774894924,-1.16304756629843,2.11692860852334,-1.08340445062956,0.176942436899339,-1.3761871356733,1.12744692373116,-0.566114304504552,"Moderada Afectación"
