"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","impacto_salud_mental"
-1.25138785085584,-1.04844798539002,0.719655295558186,-1.39900931618098,-1.64681596075311,-0.580774170579817,-2.61629963360084,-0.695747647836614,-0.613443715358651,0.484246558604617,-0.313347379169153,-0.918873950804752,-1.49281415486698,-1.56597183951634,1.98934796401637,"Baja Afectación"
-8.4847943032414,-6.85702099416036,2.02811216963988,2.62150953460295,1.48992409998736,1.07754633821001,1.34704826453256,-0.989455424992398,-2.14314145613489,-2.23207503149161,-0.298039741906631,-1.09487032353246,1.60444821968533,0.437991664644352,-3.27652447821509,"Moderada Afectación"
-1.92861184361685,0.689254400187209,-0.819124707390169,-1.05401566314905,1.79971751499447,-0.843062928105625,1.63817909320063,-0.14429202529236,0.411838232953626,1.62980428070688,-0.822472961106711,-1.63306065053555,0.883757840102517,0.990423944126629,-0.650500186224821,"Moderada Afectación"
3.0924254179646,-0.780527079042796,0.0681235958012365,0.59456387593555,-1.68905283316158,0.497622200478475,-0.450033891274543,1.40766669929431,-0.121576657711434,0.021149379453002,-1.65501774502455,0.811731009974454,0.186225549732446,0.805659542116644,0.270001043910745,"Baja Afectación"
-1.05080048436427,-0.144238372506025,2.49765956119756,-0.643937695873423,-0.376773262494233,-0.380878990497778,-1.13898885661792,1.5463732755754,-1.9196063453829,2.07515450918818,0.284987444562589,0.369620205207702,1.18220705468047,-1.42823523158297,-0.974375869639935,"Baja Afectación"
1.6927351101675,-0.255496455114475,-3.06110701016851,1.71822533351866,-0.599532947370746,-1.22756448888464,1.00908192816047,-0.804230484968581,-0.794350442325171,-1.51396084209883,2.30240142713099,1.87039666895042,0.202453955439264,0.00160397858349551,0.890794923721641,"Baja Afectación"
-0.581891949236524,0.323642882697462,-1.29486291681099,0.28055365492685,0.118428152525072,1.07555800776403,1.34685417190169,0.321657233626778,3.06412051026278,-0.582705049838322,-0.338039601385161,0.491633922126928,0.436210139949722,0.140534896745945,-0.320637788910259,"Baja Afectación"
2.95888899537849,1.67514675341579,-0.0658952837639208,1.15853943694961,0.584229367579381,-1.0036188202725,0.203619894959086,0.553621741681914,-0.678515864674693,0.490502995178333,0.299652345890903,0.205149330361186,0.941595921667175,0.114110725467653,-0.0507415059421433,"Baja Afectación"
-2.17598959969977,1.86229058066877,0.337770937527645,1.81319651168175,-2.14898502886857,-0.943765103793997,1.98894283704531,1.19639127294783,-0.349385859950081,-1.37847818656657,-1.35992537636174,-0.15804868339759,0.557635512973854,-1.54007812746976,0.268718074475998,"Moderada Afectación"
-0.0719885565124689,1.90777559814506,0.0560848808953203,1.72104444064983,0.543422211474659,-2.60692536457792,0.2056470629202,-1.77360637051615,2.36381653255206,1.63194409910339,0.310774306263828,-0.302912975731598,-0.932163160561363,1.49590210989867,-1.14088878286758,"Moderada Afectación"
