"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P12_15",0.150003066761906,-0.0501641044780486,0.14751582687649,-0.11572764339701,0.0961010560536945,-0.166963170416883,-0.133166375286384,0.0258203014345506,-0.198126165610629,0.24618765109597,0.0720666240057705,-0.16271101149426,-0.237048126917965,0.00457098113682295,-0.065601022036973
"P14A",0.136177140031947,0.0212850479713189,0.0502678777660881,0.033368616373102,0.0701195903316709,-0.301539595461371,0.159909639751483,0.078626084267909,0.173306237186919,-0.133300500289291,0.0921389253816106,0.00488915187064313,0.170936312350094,0.288259555713487,0.234163792439806
"P14B",0.124316428288777,-0.0468927331940644,-0.165498974056018,0.157682385770755,-0.0182248288508363,-0.222023287469007,0.107606216297685,0.224981988183883,0.1367369425238,-0.0164916538717459,-0.0530305175996681,-0.305633970550136,-0.0351594996376909,0.134853817568225,0.207749448644806
"P16A",0.0914936709225479,0.169556310669953,0.0983808255837178,-0.168274043575704,0.0130017855515098,0.0720665578229243,-0.00611353761002173,0.226294669288673,0.344113353558823,0.00982109840989082,-0.095511645647019,-0.0488608413182852,0.193650237375971,0.170942169957295,-0.286146542983747
"P16B",0.0952444037688052,0.00602525494077339,0.2724020939383,0.235958253453229,-0.0389714272328464,-0.0316127339589479,0.229431246771008,0.0249957639244517,0.087420485764229,0.053859598131803,0.0050628873966601,0.207363606257228,0.16320693003663,-0.000206339062484631,-0.229196838240542
"P18",-0.0165349201671983,0.00930277621008715,-0.0239784695789718,0.0255064936199511,-0.233431202435596,0.202707851134494,-0.0610539068053209,-0.00455312035103028,-0.0386646482429151,-0.54345526299849,0.0993254406937017,-0.133788690961688,-0.192761864219272,0.0670961562249039,0.0914640931997874
"P26",0.119797675428982,0.26889216656271,0.0419146480678538,-0.199055027427635,-0.00815572906175736,0.0542551158356891,-0.024652843002805,0.14474658345115,-0.04189751952724,0.0904985037633278,-0.100686278065796,-0.112060067973766,-0.000687791829031883,-0.10922564027861,-0.128401975445275
"P27",0.0119068241681884,0.300088036159284,-0.0379826269766858,-0.0595068155873059,-0.115969946824503,-0.0212888561146755,-0.180536523655952,-0.0864467894477342,-0.131069084410411,-0.139770025719986,-0.0921674540120037,-0.0996278708530677,0.0340930252898328,0.0504111076119552,-0.347247015400756
"P28",-0.00107830713612347,0.334550133307172,-0.126989501652648,-0.0678093592480121,-0.0692356197394173,-0.0586852424527538,-0.181754128612181,-0.0606344220348083,0.0955480624648978,0.0857384833318714,-0.0872977741165296,-0.0158824229275255,0.177867015276163,-0.0578660207428281,0.122410651531405
"P29",0.0728056583895883,0.347426211032981,-0.0878517672227255,-0.140671521607575,-0.142266449412416,-0.0611882565873444,-0.19117486052585,-0.0110310892794482,0.0281867815153089,0.0337675720078369,-0.0472923231350014,0.000620492318387292,-0.0906825025256129,0.00314416897557845,0.04127396632621
"P13_dolores",0.165349385835884,-0.0129057094851313,-0.053860820395412,0.050117055895995,-0.0271920815652979,0.0618214594568403,-0.0435233293054655,-0.162309096509828,-0.13542769671732,0.130177484400698,-0.312341465091269,-0.00149201944720763,0.0285696849308839,0.223421447826823,-0.0472992356980212
